time_id,timestamp,datetime,hour,day,month,year
32418,853918943,1997-01-22 07:42:23,7,22,1,1997
32419,853918850,1997-01-22 07:40:50,7,22,1,1997
32420,853918727,1997-01-22 07:38:47,7,22,1,1997
32421,853918849,1997-01-22 07:40:49,7,22,1,1997
32422,853918942,1997-01-22 07:42:22,7,22,1,1997
32423,1234302161,2009-02-10 21:42:41,21,10,2,2009
32424,1234302414,2009-02-10 21:46:54,21,10,2,2009
32425,1234302201,2009-02-10 21:43:21,21,10,2,2009
32426,1234301699,2009-02-10 21:34:59,21,10,2,2009
32427,1234301722,2009-02-10 21:35:22,21,10,2,2009
32428,1234301788,2009-02-10 21:36:28,21,10,2,2009
32429,1234301707,2009-02-10 21:35:07,21,10,2,2009
32430,1234302348,2009-02-10 21:45:48,21,10,2,2009
32431,1234302566,2009-02-10 21:49:26,21,10,2,2009
32432,1234302536,2009-02-10 21:48:56,21,10,2,2009
32433,1234302654,2009-02-10 21:50:54,21,10,2,2009
32434,1234301660,2009-02-10 21:34:20,21,10,2,2009
32435,1234302572,2009-02-10 21:49:32,21,10,2,2009
32436,1234301711,2009-02-10 21:35:11,21,10,2,2009
32437,1234301682,2009-02-10 21:34:42,21,10,2,2009
32438,1234302555,2009-02-10 21:49:15,21,10,2,2009
32439,1234301782,2009-02-10 21:36:22,21,10,2,2009
32440,1234301672,2009-02-10 21:34:32,21,10,2,2009
32441,1234301729,2009-02-10 21:35:29,21,10,2,2009
32442,1234301735,2009-02-10 21:35:35,21,10,2,2009
32443,1234301786,2009-02-10 21:36:26,21,10,2,2009
32444,1234301793,2009-02-10 21:36:33,21,10,2,2009
32445,1234302708,2009-02-10 21:51:48,21,10,2,2009
32446,1234301763,2009-02-10 21:36:03,21,10,2,2009
32447,1234302490,2009-02-10 21:48:10,21,10,2,2009
32448,1234302168,2009-02-10 21:42:48,21,10,2,2009
32449,1234302686,2009-02-10 21:51:26,21,10,2,2009
32450,1234301738,2009-02-10 21:35:38,21,10,2,2009
32451,1234301749,2009-02-10 21:35:49,21,10,2,2009
32452,1234302548,2009-02-10 21:49:08,21,10,2,2009
32453,1234302774,2009-02-10 21:52:54,21,10,2,2009
32454,1234302630,2009-02-10 21:50:30,21,10,2,2009
32455,1234302306,2009-02-10 21:45:06,21,10,2,2009
32456,1234302338,2009-02-10 21:45:38,21,10,2,2009
32457,1234302210,2009-02-10 21:43:30,21,10,2,2009
32458,1234302290,2009-02-10 21:44:50,21,10,2,2009
32459,1234302378,2009-02-10 21:46:18,21,10,2,2009
32460,1234302223,2009-02-10 21:43:43,21,10,2,2009
32461,1234302136,2009-02-10 21:42:16,21,10,2,2009
32462,1234302610,2009-02-10 21:50:10,21,10,2,2009
32463,1234302436,2009-02-10 21:47:16,21,10,2,2009
32464,1234302181,2009-02-10 21:43:01,21,10,2,2009
32465,1234302698,2009-02-10 21:51:38,21,10,2,2009
32466,1532265940,2018-07-22 13:25:40,13,22,7,2018
32467,1533490657,2018-08-05 17:37:37,17,5,8,2018
32468,1533490655,2018-08-05 17:37:35,17,5,8,2018
32469,1533566053,2018-08-06 14:34:13,14,6,8,2018
32470,1532266252,2018-07-22 13:30:52,13,22,7,2018
32471,1533490828,2018-08-05 17:40:28,17,5,8,2018
32472,1532266441,2018-07-22 13:34:01,13,22,7,2018
32473,1533566237,2018-08-06 14:37:17,14,6,8,2018
32474,1532265979,2018-07-22 13:26:19,13,22,7,2018
32475,1533566039,2018-08-06 14:33:59,14,6,8,2018
32476,1532266027,2018-07-22 13:27:07,13,22,7,2018
32477,1533566206,2018-08-06 14:36:46,14,6,8,2018
32478,1532266413,2018-07-22 13:33:33,13,22,7,2018
32479,1532266400,2018-07-22 13:33:20,13,22,7,2018
32480,1532266394,2018-07-22 13:33:14,13,22,7,2018
32481,1533490690,2018-08-05 17:38:10,17,5,8,2018
32482,1533490672,2018-08-05 17:37:52,17,5,8,2018
32483,1532266409,2018-07-22 13:33:29,13,22,7,2018
32484,1532265998,2018-07-22 13:26:38,13,22,7,2018
32485,1533566246,2018-08-06 14:37:26,14,6,8,2018
32486,1532266266,2018-07-22 13:31:06,13,22,7,2018
32487,1532266430,2018-07-22 13:33:50,13,22,7,2018
32488,1533566252,2018-08-06 14:37:32,14,6,8,2018
32489,1533490668,2018-08-05 17:37:48,17,5,8,2018
32490,1533490929,2018-08-05 17:42:09,17,5,8,2018
32491,1532266319,2018-07-22 13:31:59,13,22,7,2018
32492,1532266238,2018-07-22 13:30:38,13,22,7,2018
32493,1533566182,2018-08-06 14:36:22,14,6,8,2018
32494,1537470612,2018-09-20 19:10:12,19,20,9,2018
32495,1537475893,2018-09-20 20:38:13,20,20,9,2018
32496,1533490600,2018-08-05 17:36:40,17,5,8,2018
32497,835861234,1996-06-27 07:40:34,7,27,6,1996
32498,835860711,1996-06-27 07:31:51,7,27,6,1996
32499,835860782,1996-06-27 07:33:02,7,27,6,1996
32500,835861257,1996-06-27 07:40:57,7,27,6,1996
32501,835861270,1996-06-27 07:41:10,7,27,6,1996
32502,835798985,1996-06-26 14:23:05,14,26,6,1996
32503,835861068,1996-06-27 07:37:48,7,27,6,1996
32504,835860999,1996-06-27 07:36:39,7,27,6,1996
32505,835860849,1996-06-27 07:34:09,7,27,6,1996
32506,835860827,1996-06-27 07:33:47,7,27,6,1996
32507,835860812,1996-06-27 07:33:32,7,27,6,1996
32508,835860928,1996-06-27 07:35:28,7,27,6,1996
32509,835861224,1996-06-27 07:40:24,7,27,6,1996
32510,839575105,1996-08-09 07:18:25,7,9,8,1996
32511,835861286,1996-06-27 07:41:26,7,27,6,1996
32512,835799023,1996-06-26 14:23:43,14,26,6,1996
32513,835799005,1996-06-26 14:23:25,14,26,6,1996
32514,835860966,1996-06-27 07:36:06,7,27,6,1996
32515,835860797,1996-06-27 07:33:17,7,27,6,1996
32516,835860781,1996-06-27 07:33:01,7,27,6,1996
32517,838649628,1996-07-29 14:13:48,14,29,7,1996
32518,835861348,1996-06-27 07:42:28,7,27,6,1996
32519,835861108,1996-06-27 07:38:28,7,27,6,1996
32520,835860894,1996-06-27 07:34:54,7,27,6,1996
32521,835860967,1996-06-27 07:36:07,7,27,6,1996
32522,835860976,1996-06-27 07:36:16,7,27,6,1996
32523,838649593,1996-07-29 14:13:13,14,29,7,1996
32524,835798984,1996-06-26 14:23:04,14,26,6,1996
32525,835799051,1996-06-26 14:24:11,14,26,6,1996
32526,835799024,1996-06-26 14:23:44,14,26,6,1996
32527,835860878,1996-06-27 07:34:38,7,27,6,1996
32528,835860682,1996-06-27 07:31:22,7,27,6,1996
32529,1171410158,2007-02-13 23:42:38,23,13,2,2007
32530,1171934785,2007-02-20 01:26:25,1,20,2,2007
32531,1197022122,2007-12-07 10:08:42,10,7,12,2007
32532,1172030892,2007-02-21 04:08:12,4,21,2,2007
32533,1171428459,2007-02-14 04:47:39,4,14,2,2007
32534,1171829597,2007-02-18 20:13:17,20,18,2,2007
32535,1171493420,2007-02-14 22:50:20,22,14,2,2007
32536,1171934796,2007-02-20 01:26:36,1,20,2,2007
32537,1171830022,2007-02-18 20:20:22,20,18,2,2007
32538,1171759024,2007-02-18 00:37:04,0,18,2,2007
32539,1171829251,2007-02-18 20:07:31,20,18,2,2007
32540,1171785219,2007-02-18 07:53:39,7,18,2,2007
32541,1238050945,2009-03-26 07:02:25,7,26,3,2009
32542,1171409321,2007-02-13 23:28:41,23,13,2,2007
32543,1171756208,2007-02-17 23:50:08,23,17,2,2007
32544,1171759773,2007-02-18 00:49:33,0,18,2,2007
32545,1171172762,2007-02-11 05:46:02,5,11,2,2007
32546,1171943719,2007-02-20 03:55:19,3,20,2,2007
32547,1171408986,2007-02-13 23:23:06,23,13,2,2007
32548,1171827419,2007-02-18 19:36:59,19,18,2,2007
32549,1171492326,2007-02-14 22:32:06,22,14,2,2007
32550,1171829616,2007-02-18 20:13:36,20,18,2,2007
32551,1171932360,2007-02-20 00:46:00,0,20,2,2007
32552,1171493880,2007-02-14 22:58:00,22,14,2,2007
32553,1171828191,2007-02-18 19:49:51,19,18,2,2007
32554,1197272712,2007-12-10 07:45:12,7,10,12,2007
32555,1171828649,2007-02-18 19:57:29,19,18,2,2007
32556,1172024378,2007-02-21 02:19:38,2,21,2,2007
32557,1174524214,2007-03-22 00:43:34,0,22,3,2007
32558,1250200353,2009-08-13 21:52:33,21,13,8,2009
32559,1171934885,2007-02-20 01:28:05,1,20,2,2007
32560,1171410141,2007-02-13 23:42:21,23,13,2,2007
32561,1171409239,2007-02-13 23:27:19,23,13,2,2007
32562,1171758635,2007-02-18 00:30:35,0,18,2,2007
32563,1171934629,2007-02-20 01:23:49,1,20,2,2007
32564,1171943771,2007-02-20 03:56:11,3,20,2,2007
32565,1197015385,2007-12-07 08:16:25,8,7,12,2007
32566,1171934621,2007-02-20 01:23:41,1,20,2,2007
32567,1171826839,2007-02-18 19:27:19,19,18,2,2007
32568,1171943760,2007-02-20 03:56:00,3,20,2,2007
32569,1171758458,2007-02-18 00:27:38,0,18,2,2007
32570,1172024267,2007-02-21 02:17:47,2,21,2,2007
32571,1226390171,2008-11-11 07:56:11,7,11,11,2008
32572,1171785271,2007-02-18 07:54:31,7,18,2,2007
32573,1172024106,2007-02-21 02:15:06,2,21,2,2007
32574,1171428455,2007-02-14 04:47:35,4,14,2,2007
32575,1259707801,2009-12-01 22:50:01,22,1,12,2009
32576,1199752005,2008-01-08 00:26:45,0,8,1,2008
32577,1171428366,2007-02-14 04:46:06,4,14,2,2007
32578,1171785593,2007-02-18 07:59:53,7,18,2,2007
32579,1171756019,2007-02-17 23:46:59,23,17,2,2007
32580,1171934649,2007-02-20 01:24:09,1,20,2,2007
32581,1172023946,2007-02-21 02:12:26,2,21,2,2007
32582,1172275396,2007-02-24 00:03:16,0,24,2,2007
32583,1171756138,2007-02-17 23:48:58,23,17,2,2007
32584,1171409999,2007-02-13 23:39:59,23,13,2,2007
32585,1171428405,2007-02-14 04:46:45,4,14,2,2007
32586,1284686930,2010-09-17 01:28:50,1,17,9,2010
32587,1171409188,2007-02-13 23:26:28,23,13,2,2007
32588,1171493995,2007-02-14 22:59:55,22,14,2,2007
32589,1177986713,2007-05-01 02:31:53,2,1,5,2007
32590,1171934639,2007-02-20 01:23:59,1,20,2,2007
32591,1171756213,2007-02-17 23:50:13,23,17,2,2007
32592,1171409194,2007-02-13 23:26:34,23,13,2,2007
32593,1239122854,2009-04-07 16:47:34,16,7,4,2009
32594,1172007798,2007-02-20 21:43:18,21,20,2,2007
32595,1197190317,2007-12-09 08:51:57,8,9,12,2007
32596,1172026198,2007-02-21 02:49:58,2,21,2,2007
32597,1171758879,2007-02-18 00:34:39,0,18,2,2007
32598,1171409788,2007-02-13 23:36:28,23,13,2,2007
32599,1248336612,2009-07-23 08:10:12,8,23,7,2009
32600,1171409739,2007-02-13 23:35:39,23,13,2,2007
32601,1171826872,2007-02-18 19:27:52,19,18,2,2007
32602,1171934641,2007-02-20 01:24:01,1,20,2,2007
32603,1171934652,2007-02-20 01:24:12,1,20,2,2007
32604,1284686457,2010-09-17 01:20:57,1,17,9,2010
32605,1171830130,2007-02-18 20:22:10,20,18,2,2007
32606,1171934616,2007-02-20 01:23:36,1,20,2,2007
32607,1171828655,2007-02-18 19:57:35,19,18,2,2007
32608,1171409745,2007-02-13 23:35:45,23,13,2,2007
32609,1172030386,2007-02-21 03:59:46,3,21,2,2007
32610,1171934780,2007-02-20 01:26:20,1,20,2,2007
32611,1171934917,2007-02-20 01:28:37,1,20,2,2007
32612,1197015496,2007-12-07 08:18:16,8,7,12,2007
32613,1171172447,2007-02-11 05:40:47,5,11,2,2007
32614,1171172494,2007-02-11 05:41:34,5,11,2,2007
32615,1171491564,2007-02-14 22:19:24,22,14,2,2007
32616,1171785330,2007-02-18 07:55:30,7,18,2,2007
32617,1256145196,2009-10-21 17:13:16,17,21,10,2009
32618,1171410132,2007-02-13 23:42:12,23,13,2,2007
32619,1171172369,2007-02-11 05:39:29,5,11,2,2007
32620,1171829565,2007-02-18 20:12:45,20,18,2,2007
32621,1171428404,2007-02-14 04:46:44,4,14,2,2007
32622,1171932896,2007-02-20 00:54:56,0,20,2,2007
32623,1171829197,2007-02-18 20:06:37,20,18,2,2007
32624,1171943669,2007-02-20 03:54:29,3,20,2,2007
32625,1171758666,2007-02-18 00:31:06,0,18,2,2007
32626,1171409458,2007-02-13 23:30:58,23,13,2,2007
32627,1172023905,2007-02-21 02:11:45,2,21,2,2007
32628,1171511510,2007-02-15 03:51:50,3,15,2,2007
32629,1171829185,2007-02-18 20:06:25,20,18,2,2007
32630,1171491546,2007-02-14 22:19:06,22,14,2,2007
32631,1171756122,2007-02-17 23:48:42,23,17,2,2007
32632,1171409529,2007-02-13 23:32:09,23,13,2,2007
32633,1197272104,2007-12-10 07:35:04,7,10,12,2007
32634,1172365278,2007-02-25 01:01:18,1,25,2,2007
32635,1172024231,2007-02-21 02:17:11,2,21,2,2007
32636,1171944289,2007-02-20 04:04:49,4,20,2,2007
32637,1171759271,2007-02-18 00:41:11,0,18,2,2007
32638,1171934614,2007-02-20 01:23:34,1,20,2,2007
32639,1171409970,2007-02-13 23:39:30,23,13,2,2007
32640,1223263012,2008-10-06 03:16:52,3,6,10,2008
32641,1177260697,2007-04-22 16:51:37,16,22,4,2007
32642,1171409513,2007-02-13 23:31:53,23,13,2,2007
32643,1171493418,2007-02-14 22:50:18,22,14,2,2007
32644,1171428391,2007-02-14 04:46:31,4,14,2,2007
32645,1171785488,2007-02-18 07:58:08,7,18,2,2007
32646,1171409592,2007-02-13 23:33:12,23,13,2,2007
32647,1197186309,2007-12-09 07:45:09,7,9,12,2007
32648,1172269418,2007-02-23 22:23:38,22,23,2,2007
32649,1172458048,2007-02-26 02:47:28,2,26,2,2007
32650,1172026125,2007-02-21 02:48:45,2,21,2,2007
32651,1171409741,2007-02-13 23:35:41,23,13,2,2007
32652,1171492833,2007-02-14 22:40:33,22,14,2,2007
32653,1171759408,2007-02-18 00:43:28,0,18,2,2007
32654,1171934393,2007-02-20 01:19:53,1,20,2,2007
32655,1171759781,2007-02-18 00:49:41,0,18,2,2007
32656,1172007765,2007-02-20 21:42:45,21,20,2,2007
32657,1172031043,2007-02-21 04:10:43,4,21,2,2007
32658,1172024227,2007-02-21 02:17:07,2,21,2,2007
32659,1171172450,2007-02-11 05:40:50,5,11,2,2007
32660,1202278201,2008-02-06 06:10:01,6,6,2,2008
32661,1172031275,2007-02-21 04:14:35,4,21,2,2007
32662,1172026009,2007-02-21 02:46:49,2,21,2,2007
32663,1200644379,2008-01-18 08:19:39,8,18,1,2008
32664,1171829191,2007-02-18 20:06:31,20,18,2,2007
32665,1171172773,2007-02-11 05:46:13,5,11,2,2007
32666,1171409792,2007-02-13 23:36:32,23,13,2,2007
32667,1261091447,2009-12-17 23:10:47,23,17,12,2009
32668,1171943625,2007-02-20 03:53:45,3,20,2,2007
32669,1171944205,2007-02-20 04:03:25,4,20,2,2007
32670,1253913997,2009-09-25 21:26:37,21,25,9,2009
32671,1171934802,2007-02-20 01:26:42,1,20,2,2007
32672,1171493845,2007-02-14 22:57:25,22,14,2,2007
32673,1172026606,2007-02-21 02:56:46,2,21,2,2007
32674,1229418499,2008-12-16 09:08:19,9,16,12,2008
32675,1172025867,2007-02-21 02:44:27,2,21,2,2007
32676,1171932831,2007-02-20 00:53:51,0,20,2,2007
32677,1171934978,2007-02-20 01:29:38,1,20,2,2007
32678,1197067200,2007-12-07 22:40:00,22,7,12,2007
32679,1172427116,2007-02-25 18:11:56,18,25,2,2007
32680,1172025917,2007-02-21 02:45:17,2,21,2,2007
32681,1171172472,2007-02-11 05:41:12,5,11,2,2007
32682,1171409113,2007-02-13 23:25:13,23,13,2,2007
32683,1172033018,2007-02-21 04:43:38,4,21,2,2007
32684,1172031009,2007-02-21 04:10:09,4,21,2,2007
32685,1176702899,2007-04-16 05:54:59,5,16,4,2007
32686,1204878965,2008-03-07 08:36:05,8,7,3,2008
32687,1197880114,2007-12-17 08:28:34,8,17,12,2007
32688,1171427932,2007-02-14 04:38:52,4,14,2,2007
32689,1284685294,2010-09-17 01:01:34,1,17,9,2010
32690,1203892747,2008-02-24 22:39:07,22,24,2,2008
32691,1171934762,2007-02-20 01:26:02,1,20,2,2007
32692,1171784710,2007-02-18 07:45:10,7,18,2,2007
32693,1172030063,2007-02-21 03:54:23,3,21,2,2007
32694,1172024034,2007-02-21 02:13:54,2,21,2,2007
32695,1171932130,2007-02-20 00:42:10,0,20,2,2007
32696,1171932392,2007-02-20 00:46:32,0,20,2,2007
32697,1171785492,2007-02-18 07:58:12,7,18,2,2007
32698,1172269297,2007-02-23 22:21:37,22,23,2,2007
32699,1172269383,2007-02-23 22:23:03,22,23,2,2007
32700,1171172500,2007-02-11 05:41:40,5,11,2,2007
32701,1171944454,2007-02-20 04:07:34,4,20,2,2007
32702,1197067361,2007-12-07 22:42:41,22,7,12,2007
32703,1171785357,2007-02-18 07:55:57,7,18,2,2007
32704,1171932501,2007-02-20 00:48:21,0,20,2,2007
32705,1171934710,2007-02-20 01:25:10,1,20,2,2007
32706,1171493897,2007-02-14 22:58:17,22,14,2,2007
32707,1221685774,2008-09-17 21:09:34,21,17,9,2008
32708,1175629007,2007-04-03 19:36:47,19,3,4,2007
32709,1171408966,2007-02-13 23:22:46,23,13,2,2007
32710,1171943610,2007-02-20 03:53:30,3,20,2,2007
32711,1172007933,2007-02-20 21:45:33,21,20,2,2007
32712,1171784781,2007-02-18 07:46:21,7,18,2,2007
32713,1172022548,2007-02-21 01:49:08,1,21,2,2007
32714,1171409305,2007-02-13 23:28:25,23,13,2,2007
32715,1237297811,2009-03-17 13:50:11,13,17,3,2009
32716,1186728753,2007-08-10 06:52:33,6,10,8,2007
32717,1171409426,2007-02-13 23:30:26,23,13,2,2007
32718,1171934686,2007-02-20 01:24:46,1,20,2,2007
32719,1212003426,2008-05-28 19:37:06,19,28,5,2008
32720,1201902164,2008-02-01 21:42:44,21,1,2,2008
32721,1171491997,2007-02-14 22:26:37,22,14,2,2007
32722,1171409049,2007-02-13 23:24:09,23,13,2,2007
32723,1199751945,2008-01-08 00:25:45,0,8,1,2008
32724,1171409259,2007-02-13 23:27:39,23,13,2,2007
32725,1202111741,2008-02-04 07:55:41,7,4,2,2008
32726,1202448511,2008-02-08 05:28:31,5,8,2,2008
32727,1171409967,2007-02-13 23:39:27,23,13,2,2007
32728,1171409055,2007-02-13 23:24:15,23,13,2,2007
32729,1171409571,2007-02-13 23:32:51,23,13,2,2007
32730,1171493899,2007-02-14 22:58:19,22,14,2,2007
32731,1250200487,2009-08-13 21:54:47,21,13,8,2009
32732,1197426191,2007-12-12 02:23:11,2,12,12,2007
32733,1186728678,2007-08-10 06:51:18,6,10,8,2007
32734,1171172712,2007-02-11 05:45:12,5,11,2,2007
32735,1205360533,2008-03-12 22:22:13,22,12,3,2008
32736,1175660948,2007-04-04 04:29:08,4,4,4,2007
32737,1171491755,2007-02-14 22:22:35,22,14,2,2007
32738,1171493905,2007-02-14 22:58:25,22,14,2,2007
32739,1253914593,2009-09-25 21:36:33,21,25,9,2009
32740,1200444417,2008-01-16 00:46:57,0,16,1,2008
32741,1171409235,2007-02-13 23:27:15,23,13,2,2007
32742,1223524686,2008-10-09 03:58:06,3,9,10,2008
32743,1171786298,2007-02-18 08:11:38,8,18,2,2007
32744,1171934694,2007-02-20 01:24:54,1,20,2,2007
32745,1284685479,2010-09-17 01:04:39,1,17,9,2010
32746,1171409961,2007-02-13 23:39:21,23,13,2,2007
32747,1186752545,2007-08-10 13:29:05,13,10,8,2007
32748,1205707621,2008-03-16 22:47:01,22,16,3,2008
32749,1285897817,2010-10-01 01:50:17,1,1,10,2010
32750,1221685848,2008-09-17 21:10:48,21,17,9,2008
32751,1186752484,2007-08-10 13:28:04,13,10,8,2007
32752,1171943634,2007-02-20 03:53:54,3,20,2,2007
32753,1212003442,2008-05-28 19:37:22,19,28,5,2008
32754,1171944318,2007-02-20 04:05:18,4,20,2,2007
32755,1171827582,2007-02-18 19:39:42,19,18,2,2007
32756,1200431610,2008-01-15 21:13:30,21,15,1,2008
32757,1171756204,2007-02-17 23:50:04,23,17,2,2007
32758,1288172935,2010-10-27 09:48:55,9,27,10,2010
32759,1205291623,2008-03-12 03:13:43,3,12,3,2008
32760,1171934442,2007-02-20 01:20:42,1,20,2,2007
32761,1247504106,2009-07-13 16:55:06,16,13,7,2009
32762,1172008026,2007-02-20 21:47:06,21,20,2,2007
32763,1171826803,2007-02-18 19:26:43,19,18,2,2007
32764,1171932119,2007-02-20 00:41:59,0,20,2,2007
32765,1171785742,2007-02-18 08:02:22,8,18,2,2007
32766,1171943579,2007-02-20 03:52:59,3,20,2,2007
32767,1171758935,2007-02-18 00:35:35,0,18,2,2007
32768,1284685610,2010-09-17 01:06:50,1,17,9,2010
32769,1171491440,2007-02-14 22:17:20,22,14,2,2007
32770,1171934798,2007-02-20 01:26:38,1,20,2,2007
32771,1171934932,2007-02-20 01:28:52,1,20,2,2007
32772,1171934758,2007-02-20 01:25:58,1,20,2,2007
32773,1186729273,2007-08-10 07:01:13,7,10,8,2007
32774,1171759066,2007-02-18 00:37:46,0,18,2,2007
32775,1171491472,2007-02-14 22:17:52,22,14,2,2007
32776,1171944123,2007-02-20 04:02:03,4,20,2,2007
32777,1197016368,2007-12-07 08:32:48,8,7,12,2007
32778,1171830666,2007-02-18 20:31:06,20,18,2,2007
32779,1171785383,2007-02-18 07:56:23,7,18,2,2007
32780,1172275162,2007-02-23 23:59:22,23,23,2,2007
32781,1171932124,2007-02-20 00:42:04,0,20,2,2007
32782,1171492180,2007-02-14 22:29:40,22,14,2,2007
32783,1172024325,2007-02-21 02:18:45,2,21,2,2007
32784,1171785601,2007-02-18 08:00:01,8,18,2,2007
32785,1171491498,2007-02-14 22:18:18,22,14,2,2007
32786,1172275183,2007-02-23 23:59:43,23,23,2,2007
32787,1171786182,2007-02-18 08:09:42,8,18,2,2007
32788,1248337371,2009-07-23 08:22:51,8,23,7,2009
32789,1172030432,2007-02-21 04:00:32,4,21,2,2007
32790,1217201638,2008-07-27 23:33:58,23,27,7,2008
32791,1171934772,2007-02-20 01:26:12,1,20,2,2007
32792,1171428348,2007-02-14 04:45:48,4,14,2,2007
32793,1171758807,2007-02-18 00:33:27,0,18,2,2007
32794,1171943777,2007-02-20 03:56:17,3,20,2,2007
32795,1171828255,2007-02-18 19:50:55,19,18,2,2007
32796,1171759209,2007-02-18 00:40:09,0,18,2,2007
32797,1171511544,2007-02-15 03:52:24,3,15,2,2007
32798,1171428362,2007-02-14 04:46:02,4,14,2,2007
32799,1171934814,2007-02-20 01:26:54,1,20,2,2007
32800,1171827371,2007-02-18 19:36:11,19,18,2,2007
32801,1171787230,2007-02-18 08:27:10,8,18,2,2007
32802,1172030362,2007-02-21 03:59:22,3,21,2,2007
32803,1172447694,2007-02-25 23:54:54,23,25,2,2007
32804,1171828184,2007-02-18 19:49:44,19,18,2,2007
32805,1172033242,2007-02-21 04:47:22,4,21,2,2007
32806,1171943731,2007-02-20 03:55:31,3,20,2,2007
32807,1171756029,2007-02-17 23:47:09,23,17,2,2007
32808,1232701014,2009-01-23 08:56:54,8,23,1,2009
32809,1173819560,2007-03-13 20:59:20,20,13,3,2007
32810,1171944227,2007-02-20 04:03:47,4,20,2,2007
32811,1172109788,2007-02-22 02:03:08,2,22,2,2007
32812,1197016164,2007-12-07 08:29:24,8,7,12,2007
32813,1171943573,2007-02-20 03:52:53,3,20,2,2007
32814,1172023893,2007-02-21 02:11:33,2,21,2,2007
32815,1171492701,2007-02-14 22:38:21,22,14,2,2007
32816,1171172402,2007-02-11 05:40:02,5,11,2,2007
32817,1171828118,2007-02-18 19:48:38,19,18,2,2007
32818,1172110797,2007-02-22 02:19:57,2,22,2,2007
32819,1171934742,2007-02-20 01:25:42,1,20,2,2007
32820,1171932290,2007-02-20 00:44:50,0,20,2,2007
32821,1171932602,2007-02-20 00:50:02,0,20,2,2007
32822,1197014536,2007-12-07 08:02:16,8,7,12,2007
32823,1171492429,2007-02-14 22:33:49,22,14,2,2007
32824,1172007698,2007-02-20 21:41:38,21,20,2,2007
32825,1171172415,2007-02-11 05:40:15,5,11,2,2007
32826,1171409454,2007-02-13 23:30:54,23,13,2,2007
32827,1171944257,2007-02-20 04:04:17,4,20,2,2007
32828,1171933183,2007-02-20 00:59:43,0,20,2,2007
32829,1171932613,2007-02-20 00:50:13,0,20,2,2007
32830,1221685969,2008-09-17 21:12:49,21,17,9,2008
32831,1171784721,2007-02-18 07:45:21,7,18,2,2007
32832,1285027020,2010-09-20 23:57:00,23,20,9,2010
32833,1172031117,2007-02-21 04:11:57,4,21,2,2007
32834,1171759153,2007-02-18 00:39:13,0,18,2,2007
32835,1172024390,2007-02-21 02:19:50,2,21,2,2007
32836,1171932499,2007-02-20 00:48:19,0,20,2,2007
32837,1288866173,2010-11-04 10:22:53,10,4,11,2010
32838,1171759275,2007-02-18 00:41:15,0,18,2,2007
32839,1171785215,2007-02-18 07:53:35,7,18,2,2007
32840,1171785472,2007-02-18 07:57:52,7,18,2,2007
32841,1171785588,2007-02-18 07:59:48,7,18,2,2007
32842,1171934832,2007-02-20 01:27:12,1,20,2,2007
32843,1171172457,2007-02-11 05:40:57,5,11,2,2007
32844,1171827586,2007-02-18 19:39:46,19,18,2,2007
32845,1203999681,2008-02-26 04:21:21,4,26,2,2008
32846,1171492218,2007-02-14 22:30:18,22,14,2,2007
32847,1186729066,2007-08-10 06:57:46,6,10,8,2007
32848,1221685565,2008-09-17 21:06:05,21,17,9,2008
32849,1186729108,2007-08-10 06:58:28,6,10,8,2007
32850,1172024221,2007-02-21 02:17:01,2,21,2,2007
32851,1171830513,2007-02-18 20:28:33,20,18,2,2007
32852,1172007878,2007-02-20 21:44:38,21,20,2,2007
32853,1171784759,2007-02-18 07:45:59,7,18,2,2007
32854,1172033062,2007-02-21 04:44:22,4,21,2,2007
32855,1172031135,2007-02-21 04:12:15,4,21,2,2007
32856,1171491523,2007-02-14 22:18:43,22,14,2,2007
32857,1171511615,2007-02-15 03:53:35,3,15,2,2007
32858,1171943796,2007-02-20 03:56:36,3,20,2,2007
32859,1253915468,2009-09-25 21:51:08,21,25,9,2009
32860,1171944239,2007-02-20 04:03:59,4,20,2,2007
32861,1197015180,2007-12-07 08:13:00,8,7,12,2007
32862,1223524676,2008-10-09 03:57:56,3,9,10,2008
32863,1171491786,2007-02-14 22:23:06,22,14,2,2007
32864,1171492728,2007-02-14 22:38:48,22,14,2,2007
32865,1171491600,2007-02-14 22:20:00,22,14,2,2007
32866,1171785283,2007-02-18 07:54:43,7,18,2,2007
32867,1171785206,2007-02-18 07:53:26,7,18,2,2007
32868,1200644410,2008-01-18 08:20:10,8,18,1,2008
32869,1171758796,2007-02-18 00:33:16,0,18,2,2007
32870,1172269303,2007-02-23 22:21:43,22,23,2,2007
32871,1172030744,2007-02-21 04:05:44,4,21,2,2007
32872,1172024333,2007-02-21 02:18:53,2,21,2,2007
32873,1171932965,2007-02-20 00:56:05,0,20,2,2007
32874,1171787223,2007-02-18 08:27:03,8,18,2,2007
32875,1171756237,2007-02-17 23:50:37,23,17,2,2007
32876,1171829543,2007-02-18 20:12:23,20,18,2,2007
32877,1171932682,2007-02-20 00:51:22,0,20,2,2007
32878,1171172465,2007-02-11 05:41:05,5,11,2,2007
32879,1171759746,2007-02-18 00:49:06,0,18,2,2007
32880,1171944340,2007-02-20 04:05:40,4,20,2,2007
32881,1171943735,2007-02-20 03:55:35,3,20,2,2007
32882,1197014901,2007-12-07 08:08:21,8,7,12,2007
32883,1171829585,2007-02-18 20:13:05,20,18,2,2007
32884,1172269362,2007-02-23 22:22:42,22,23,2,2007
